,module,trial,timestamp,x,y
1524,identification,11,3027,656,835
1525,identification,11,3060,2005,1856
1526,identification,11,3093,71,340
1527,identification,11,3127,3045,1147
1528,identification,11,3160,1080,312
1529,identification,11,3210,1569,1566
1530,identification,11,3243,1824,865
1531,identification,11,3293,2492,1383
1532,identification,11,3327,3591,1804
1533,identification,11,3360,311,13
1534,identification,11,3393,2824,530
1535,identification,11,3427,1712,238
1536,identification,11,3460,3733,1891
1537,identification,11,3494,2535,1422
1538,identification,11,3527,3471,1043
1539,identification,11,3561,1575,1786
1540,identification,11,3610,146,182
1541,identification,11,3645,228,1546
1542,identification,11,3696,3443,1651
1543,identification,11,3727,928,975
1544,identification,11,3761,1956,172
1545,identification,11,3794,3406,932
1546,identification,11,3828,1302,1112
1547,identification,11,3861,1946,2033
1548,identification,11,3894,3711,747
1549,identification,11,3960,2423,1350
1550,identification,11,4011,2793,282
1551,identification,11,4044,3417,1389
1552,identification,11,4095,3635,89
1553,identification,11,4128,3232,1743
1554,identification,11,4162,1000,1897
1555,identification,11,4194,30,983
1556,identification,11,4228,1945,1658
1557,identification,11,4295,2294,1661
1558,identification,11,4328,2798,1180
1559,identification,11,4378,3690,508
1560,identification,11,4411,2429,2122
1561,identification,11,4461,1048,890
1562,identification,11,4494,3072,1762
1563,identification,11,4528,2354,1209
1564,identification,12,0,76,808
1565,identification,12,0,39,594
1566,identification,12,28,2224,1744
1567,identification,12,61,287,89
1568,identification,12,94,1669,2048
1569,identification,12,128,2254,2141
1570,identification,12,178,3733,1834
1571,identification,12,227,2618,652
1572,identification,12,260,2450,1062
1573,identification,12,294,1626,1859
1574,identification,12,328,2212,1781
1575,identification,12,361,3521,43
1576,identification,12,395,2186,1336
1577,identification,12,428,3562,664
1578,identification,12,462,818,1667
1579,identification,12,495,1786,686
1580,identification,12,528,2721,506
1581,identification,12,578,2295,698
1582,identification,12,628,1900,1219
1583,identification,12,662,490,1049
1584,identification,12,695,696,1827
1585,identification,12,728,460,1471
1586,identification,12,761,669,2116
1587,identification,12,796,2280,1550
1588,identification,12,829,2961,49
1589,identification,12,862,3250,1195
1590,identification,12,912,1182,702
1591,identification,12,945,2002,1076
1592,identification,12,978,2942,809
1593,identification,12,1028,2002,78
1594,identification,12,1062,1848,1401
1595,identification,12,1095,2527,2104
1596,identification,12,1129,2079,1654
1597,identification,12,1163,1320,413
1598,identification,12,1196,3131,1663
1599,identification,12,1229,2321,1545
1600,identification,12,1262,1988,164
1601,identification,12,1296,2387,492
1602,identification,12,1345,2961,2057
1603,identification,12,1395,3507,403
1604,identification,12,1429,2811,495
1605,identification,12,1462,2908,1623
1606,identification,12,1496,2723,682
1607,identification,12,1529,2435,171
1608,identification,12,1562,3097,422
1609,identification,12,1595,2803,1281
1610,identification,12,1629,1216,1818
1611,identification,12,1662,3686,152
1612,identification,12,1713,1912,1516
1613,identification,12,1746,2386,2129
1614,identification,12,1798,1301,829
1615,identification,12,1829,1735,1519
1616,identification,12,1863,1352,828
1617,identification,12,1896,709,60
1618,identification,12,1930,3663,1809
1619,identification,12,1962,2557,841
1620,identification,12,1996,2902,954
1621,identification,12,2030,527,1205
1622,identification,12,2063,3088,1688
1623,identification,12,2113,3735,389
1624,identification,12,2146,2278,2135
1625,identification,12,2197,2437,415
1626,identification,12,2230,821,1340
1627,identification,12,2263,2905,999
1628,identification,12,2296,578,919
1629,identification,12,2330,3705,807
1630,identification,12,2363,1712,373
1631,identification,12,2397,3675,862
1632,identification,12,2430,1716,2061
1633,identification,12,2463,2678,714
1634,identification,12,2513,2192,1461
1635,identification,12,2563,236,687
1636,identification,12,2597,2982,1727
1637,identification,12,2630,142,1059
1638,identification,12,2663,2994,492
1639,identification,12,2697,582,2046
1640,identification,12,2730,163,276
1641,identification,12,2764,3474,1871
1642,identification,12,2797,1929,1992
1643,identification,12,2831,1189,1070
1644,identification,12,2864,3737,916
1645,identification,12,2914,431,1950
1646,identification,12,2964,3725,1701
1647,identification,12,2997,1624,1465
1648,identification,12,3030,2477,473
1649,identification,12,3063,3478,1436
1650,identification,12,3097,2685,1511
1651,identification,12,3130,899,1445
1652,identification,12,3164,514,40
1653,identification,12,3197,1928,2140
1654,identification,12,3231,3504,2010
1655,identification,12,3280,635,113
1656,identification,12,3314,2456,319
1657,identification,12,3366,1464,1577
1658,identification,12,3431,3552,255
1659,identification,12,3465,3219,1585
1660,identification,12,3499,3801,611
1661,identification,12,3531,2840,1148
1662,identification,12,3565,2314,1804
1663,identification,12,3598,609,22
1664,identification,12,3631,2336,350
1665,identification,12,3681,2032,1908
1666,identification,12,3731,902,766
1667,identification,12,3764,3209,1565
1668,identification,12,3798,2775,880
1669,identification,12,3831,439,188
1670,identification,12,3865,573,1779
1671,identification,12,3898,836,438
1672,identification,12,3932,3459,1011
1673,identification,12,3965,2477,746
1674,identification,12,3999,2710,911
1675,identification,12,4031,1347,1951
1676,identification,12,4081,3605,295
1677,identification,12,4132,2798,1661
1678,identification,12,4165,506,1157
1679,identification,12,4198,2312,1520
1680,identification,12,4231,2970,1080
1681,identification,12,4265,3740,1365
1682,identification,12,4298,101,1652
1683,identification,12,4331,1358,461
1684,identification,12,4365,2268,1984
1685,identification,12,4399,3121,1522
1686,identification,12,4448,3267,1081
1687,identification,12,4482,2932,1155
1688,identification,12,4532,315,1537
1689,identification,12,4565,1034,32
1690,identification,12,4598,1509,284
1691,identification,12,4632,611,1109
1692,identification,12,4665,726,1742
1693,identification,13,0,567,754
1694,identification,13,0,2107,1923
1695,identification,13,31,1276,123
1696,identification,13,66,591,1574
1697,identification,13,98,3175,706
1698,identification,13,132,2712,1830
1699,identification,13,165,1774,1682
1700,identification,13,199,2557,1687
1701,identification,13,248,671,744
1702,identification,13,298,2918,1700
1703,identification,13,331,56,267
1704,identification,13,365,1271,1076
1705,identification,13,399,2443,531
1706,identification,13,432,2442,400
1707,identification,13,465,92,901
1708,identification,13,499,2321,876
1709,identification,13,532,3124,367
1710,identification,13,566,2716,727
1711,identification,13,615,623,1630
1712,identification,13,648,554,481
1713,identification,13,699,3824,1700
1714,identification,13,732,329,529
1715,identification,13,765,683,1363
1716,identification,13,799,403,545
1717,identification,13,833,291,913
1718,identification,13,866,1793,1722
1719,identification,13,899,3283,96
1720,identification,13,932,1445,2061
1721,identification,13,966,2905,926
1722,identification,13,1015,1757,128
1723,identification,13,1066,3053,837
1724,identification,13,1099,334,2137
1725,identification,13,1133,3159,597
1726,identification,13,1166,669,1846
1727,identification,13,1199,312,2092
1728,identification,13,1233,134,378
1729,identification,13,1266,2669,1091
1730,identification,13,1300,3035,312
1731,identification,13,1333,3419,855
1732,identification,13,1366,240,1584
1733,identification,13,1416,2006,1833
1734,identification,13,1466,1417,1740
1735,identification,13,1499,608,98
1736,identification,13,1533,2579,1635
1737,identification,13,1566,330,2156
1738,identification,13,1600,3265,1372
1739,identification,13,1633,3317,1406
1740,identification,13,1667,1001,1002
1741,identification,13,1700,181,920
1742,identification,13,1733,3696,90
1743,identification,13,1767,3676,505
1744,identification,13,1833,1908,1273
1745,identification,13,1867,1575,162
1746,identification,13,1900,834,421
1747,identification,13,1934,394,1975
1748,identification,13,1967,3011,18
1749,identification,13,2000,1381,486
1750,identification,13,2034,1256,1058
1751,identification,13,2067,3327,1566
1752,identification,13,2100,1839,1480
1753,identification,13,2134,234,376
1754,identification,13,2167,1588,1522
1755,identification,13,2234,44,178
1756,identification,13,2267,3558,1357
1757,identification,13,2300,2709,496
1758,identification,13,2334,2956,938
1759,identification,13,2367,1318,37
1760,identification,13,2401,1616,2079
1761,identification,13,2434,3471,1483
1762,identification,13,2467,1590,91
1763,identification,13,2501,1251,1408
1764,identification,13,2534,1815,1895
1765,identification,13,2584,919,1319
1766,identification,13,2634,3816,1404
1767,identification,13,2668,2257,420
1768,identification,13,2701,3516,513
1769,identification,13,2734,2557,299
1770,identification,13,2768,3456,1768
1771,identification,13,2801,1419,508
1772,identification,13,2835,1821,830
1773,identification,13,2868,276,1460
1774,identification,13,2901,2354,1036
1775,identification,13,2934,689,48
1776,identification,13,3002,798,1758
1777,identification,13,3034,721,300
1778,identification,13,3068,3490,556
1779,identification,13,3101,3530,1172
1780,identification,13,3134,3006,1380
1781,identification,13,3168,2314,1978
1782,identification,13,3201,170,1408
1783,identification,13,3236,3820,15
1784,identification,13,3268,52,1646
1785,identification,13,3302,3101,1272
1786,identification,13,3354,2273,99
1787,identification,13,3401,1580,1261
1788,identification,13,3435,2130,2008
1789,identification,13,3468,3817,415
1790,identification,13,3501,2457,211
1791,identification,13,3536,3286,1427
1792,identification,13,3568,2496,2101
1793,identification,13,3603,2517,1488
1794,identification,13,3636,1067,1266
1795,identification,13,3669,1294,787
1796,identification,13,3702,1799,1805
1797,identification,13,3752,2711,906
1798,identification,13,3804,1821,2047
1799,identification,13,3835,3769,1359
1800,identification,13,3869,1898,1036
1801,identification,13,3902,2587,456
1802,identification,13,3935,1682,165
1803,identification,13,3969,2304,1692
1804,identification,13,4002,138,1530
1805,identification,13,4036,748,1950
1806,identification,13,4070,1430,1787
1807,identification,13,4102,748,1544
1808,identification,13,4169,1705,986
1809,identification,13,4202,3241,55
1810,identification,13,4236,3618,904
1811,identification,13,4269,900,1481
1812,identification,13,4302,2206,380
1813,identification,13,4336,3100,351
1814,identification,13,4370,747,2001
1815,identification,13,4403,1269,1243
1816,identification,13,4436,2828,828
1817,identification,13,4470,2033,1211
1818,identification,13,4503,331,777
1819,identification,13,4569,767,883
1820,identification,13,4603,774,1172
1821,identification,13,4636,3768,1137
1822,identification,13,4669,2452,549
1823,identification,14,0,550,2077
1824,identification,14,3,1896,1937
1825,identification,14,36,1725,2091
1826,identification,14,69,93,1501
1827,identification,14,104,1343,1120
1828,identification,14,137,866,440
1829,identification,14,170,3022,1616
1830,identification,14,204,2903,2019
1831,identification,14,237,942,410
1832,identification,14,271,2658,725
1833,identification,14,337,3267,655
1834,identification,14,370,410,146
1835,identification,14,403,1343,423
1836,identification,14,437,1045,1217
1837,identification,14,470,1267,362
1838,identification,14,503,511,1893
1839,identification,14,537,242,2066
1840,identification,14,570,2606,1828
1841,identification,14,604,401,1781
1842,identification,14,638,1061,1944
1843,identification,14,687,3454,514
1844,identification,14,738,1556,676
1845,identification,14,773,2646,1092
1846,identification,14,804,1812,818
1847,identification,14,837,2129,2099
1848,identification,14,871,1631,211
1849,identification,14,904,2569,1582
1850,identification,14,938,1754,1410
1851,identification,14,971,427,1961
1852,identification,14,1005,447,1384
1853,identification,14,1038,107,1685
1854,identification,14,1088,3088,375
1855,identification,14,1138,628,43
1856,identification,14,1171,1848,319
1857,identification,14,1204,109,38
1858,identification,14,1238,2463,895
1859,identification,14,1271,430,1206
1860,identification,14,1304,3082,1707
1861,identification,14,1338,2643,2047
1862,identification,14,1371,3622,326
1863,identification,14,1405,1438,1758
1864,identification,14,1438,3466,1237
1865,identification,14,1504,3797,912
1866,identification,14,1538,1651,1770
1867,identification,14,1571,2129,456
1868,identification,14,1605,3177,2007
1869,identification,14,1638,3812,1574
1870,identification,14,1672,2399,678
1871,identification,14,1705,1229,1004
1872,identification,14,1738,2200,567
1873,identification,14,1772,3602,1423
1874,identification,14,1805,1702,1388
1875,identification,14,1839,671,1423
1876,identification,14,1905,3,1913
1877,identification,14,1938,204,1133
1878,identification,14,1972,3020,894
1879,identification,14,2007,2890,1031
1880,identification,14,2072,2148,1430
1881,identification,14,2105,487,1854
1882,identification,14,2139,1694,1386
1883,identification,14,2172,579,1765
1884,identification,14,2205,3765,1193
1885,identification,14,2255,1898,358
1886,identification,14,2305,1365,1942
1887,identification,14,2339,2417,1678
1888,identification,14,2372,549,447
1889,identification,14,2405,341,706
1890,identification,14,2439,2916,1750
1891,identification,14,2472,1772,1721
1892,identification,14,2506,652,671
1893,identification,14,2539,2614,2065
1894,identification,14,2572,3677,1457
1895,identification,14,2606,2094,1520
1896,identification,14,2639,3744,2039
1897,identification,14,2672,2224,536
1898,identification,14,2707,956,832
1899,identification,14,2739,398,1240
1900,identification,14,2772,67,1740
1901,identification,14,2806,134,1410
1902,identification,14,2839,1346,3
1903,identification,14,2873,1476,1310
1904,identification,14,2906,2265,1032
1905,identification,14,2940,3208,456
1906,identification,14,2973,2808,1592
1907,identification,14,3023,789,1221
1908,identification,14,3073,3423,1088
1909,identification,14,3106,436,492
1910,identification,14,3140,3553,283
1911,identification,14,3173,3791,627
1912,identification,14,3206,2634,1007
1913,identification,14,3240,645,2076
1914,identification,14,3273,1274,159
1915,identification,14,3306,2656,955
1916,identification,14,3340,833,1465
1917,identification,14,3374,2221,885
1918,identification,14,3407,1804,1741
1919,identification,14,3473,2296,514
1920,identification,14,3507,2335,696
1921,identification,14,3540,3583,59
1922,identification,14,3573,668,1484
1923,identification,14,3607,870,979
1924,identification,14,3640,1646,1714
1925,identification,14,3674,3517,563
1926,identification,14,3707,2532,1075
1927,identification,14,3741,739,1216
1928,identification,14,3774,2657,1334
1929,identification,14,3840,2669,1300
1930,identification,14,3874,1463,1359
1931,identification,14,3907,450,467
1932,identification,14,3940,2922,1134
1933,identification,14,3974,2115,1289
1934,identification,14,4007,2198,1389
1935,identification,14,4041,2124,709
1936,identification,14,4074,1082,1116
1937,identification,14,4108,2937,830
1938,identification,14,4141,1042,672
1939,identification,14,4174,1942,1105
1940,identification,14,4240,2745,1908
1941,identification,14,4274,1035,889
1942,identification,14,4307,1355,2059
1943,identification,14,4341,3834,1648
1944,identification,14,4374,2232,685
1945,identification,14,4407,3154,95
1946,identification,14,4440,2150,1300
1947,identification,14,4474,3499,560
1948,identification,14,4508,1039,1774
1949,identification,14,4541,3365,89
1950,identification,14,4574,1157,1414
1951,identification,14,4607,3095,1422
1952,identification,14,4641,1990,1282
1953,identification,14,4674,3563,1236
1954,identification,15,0,3410,755
1955,identification,15,0,3714,445
1956,identification,15,7,839,1662
1957,identification,15,41,3102,725
1958,identification,15,74,31,1351
1959,identification,15,107,324,464
1960,identification,15,141,1380,1663
1961,identification,15,174,2080,1666
1962,identification,15,208,3740,447
1963,identification,15,241,3547,1206
1964,identification,15,275,473,2113
1965,identification,15,308,663,1100
1966,identification,15,341,1008,2156
1967,identification,15,407,3622,1873
1968,identification,15,441,202,1241
1969,identification,15,474,2533,2028
1970,identification,15,508,9,55
1971,identification,15,541,2536,573
1972,identification,15,574,4,1904
1973,identification,15,608,1086,1702
1974,identification,15,642,3081,363
1975,identification,15,675,1621,1956
1976,identification,15,708,1135,590
1977,identification,15,741,466,502
1978,identification,15,774,2971,38
1979,identification,15,808,2622,1053
1980,identification,15,841,3094,1921
1981,identification,15,875,2646,1671
1982,identification,15,908,2672,315
1983,identification,15,942,3602,308
1984,identification,15,975,616,269
1985,identification,15,1008,498,1439
1986,identification,15,1042,2413,1427
1987,identification,15,1075,1290,404
1988,identification,15,1109,3258,1822
1989,identification,15,1142,75,256
1990,identification,15,1175,2712,955
1991,identification,15,1208,489,1960
1992,identification,15,1242,2501,1001
1993,identification,15,1275,349,1616
1994,identification,15,1308,899,975
1995,identification,15,1342,420,970
1996,identification,15,1375,1682,1511
1997,identification,15,1409,764,1419
1998,identification,15,1442,1804,1784
1999,identification,15,1475,2202,24
2000,identification,15,1508,3620,1168
2001,identification,15,1575,2713,1942
2002,identification,15,1608,3807,1920
2003,identification,15,1642,2397,2154
2004,identification,15,1675,1933,1181
2005,identification,15,1709,2375,455
2006,identification,15,1744,3022,964
2007,identification,15,1809,262,1034
2008,identification,15,1844,215,1765
2009,identification,15,1876,3483,357
2010,identification,15,1910,2035,1056
2011,identification,15,1942,3661,546
2012,identification,15,1976,552,649
2013,identification,15,2009,2020,621
2014,identification,15,2042,1723,553
2015,identification,15,2076,3760,777
2016,identification,15,2109,2692,330
2017,identification,15,2143,300,1572
2018,identification,15,2176,910,413
2019,identification,15,2210,3401,1166
2020,identification,15,2243,223,1074
2021,identification,15,2276,3723,297
2022,identification,15,2310,519,1377
2023,identification,15,2342,3643,805
2024,identification,15,2376,2663,314
2025,identification,15,2409,617,70
2026,identification,15,2443,207,870
2027,identification,15,2476,2045,1582
2028,identification,15,2510,3315,473
2029,identification,15,2543,1832,664
2030,identification,15,2576,2264,1787
2031,identification,15,2609,540,1943
2032,identification,15,2643,1399,1357
2033,identification,15,2676,3286,1558
2034,identification,15,2710,1965,1742
2035,identification,15,2743,1581,54
2036,identification,15,2776,3201,2151
2037,identification,15,2810,112,800
2038,identification,15,2843,3424,708
2039,identification,15,2877,2512,1235
2040,identification,15,2910,3653,1522
2041,identification,15,2943,2644,2094
2042,identification,15,2977,2669,1891
2043,identification,15,3011,3757,950
2044,identification,15,3043,265,1794
2045,identification,15,3077,3503,876
2046,identification,15,3110,1843,1715
2047,identification,15,3143,1507,1149
2048,identification,15,3177,2291,715
2049,identification,15,3210,779,1085
2050,identification,15,3243,271,189
2051,identification,15,3277,2459,1573
2052,identification,15,3311,1800,1455
2053,identification,15,3344,902,2
2054,identification,15,3378,3415,1780
2055,identification,15,3411,3474,1299
2056,identification,15,3444,469,1887
2057,identification,15,3477,2310,424
2058,identification,15,3510,3158,918
2059,identification,15,3544,629,59
2060,identification,15,3578,507,1249
2061,identification,15,3611,2007,1407
2062,identification,15,3644,498,260
2063,identification,15,3677,2202,511
2064,identification,15,3710,28,395
2065,identification,15,3744,1619,1972
2066,identification,15,3778,1558,2
2067,identification,15,3811,705,1073
2068,identification,15,3845,1315,2098
2069,identification,15,3878,2637,1972
2070,identification,15,3912,1915,24
2071,identification,15,3946,3688,1658
2072,identification,15,3979,912,800
2073,identification,15,4011,340,1868
2074,identification,15,4044,1419,1797
2075,identification,15,4078,2543,1940
2076,identification,15,4111,1026,1841
2077,identification,15,4145,105,830
2078,identification,15,4178,3374,1293
2079,identification,15,4212,2724,179
2080,identification,15,4245,3457,1513
2081,identification,15,4278,2041,249
2082,identification,15,4311,3320,1636
2083,identification,15,4345,84,1570
2084,identification,15,4378,1216,1488
2085,identification,15,4411,3491,1372
2086,identification,15,4445,551,1846
2087,identification,15,4478,3650,764
2088,identification,15,4512,2261,1852
2089,identification,15,4546,3039,1001
2090,identification,15,4579,3444,656
2091,identification,15,4612,2398,731
2092,identification,15,4645,2266,2060
2093,identification,16,0,95,1783
2094,identification,16,0,2859,796
2095,identification,16,13,315,1216
2096,identification,16,45,2442,2157
2097,identification,16,79,2958,1133
2098,identification,16,111,548,2094
2099,identification,16,144,3638,1382
2100,identification,16,178,3773,1027
2101,identification,16,211,2809,1456
2102,identification,16,245,2278,270
2103,identification,16,278,1827,857
2104,identification,16,311,592,1115
2105,identification,16,345,1883,1223
2106,identification,16,378,3704,1174
2107,identification,16,412,3178,1361
2108,identification,16,444,222,536
2109,identification,16,478,3636,1280
2110,identification,16,511,2698,2128
2111,identification,16,544,2934,1652
2112,identification,16,578,899,174
2113,identification,16,612,3499,764
2114,identification,16,645,3443,1846
2115,identification,16,678,1038,1002
2116,identification,16,712,3540,1086
2117,identification,16,746,663,579
2118,identification,16,779,2521,1294
2119,identification,16,812,3267,1882
2120,identification,16,845,452,962
2121,identification,16,879,139,1823
2122,identification,16,912,541,2149
2123,identification,16,946,2843,541
2124,identification,16,979,2705,1651
2125,identification,16,1012,447,1300
2126,identification,16,1047,2695,1885
2127,identification,16,1079,3367,945
2128,identification,16,1112,2115,356
2129,identification,16,1146,3545,460
2130,identification,16,1179,2048,587
2131,identification,16,1230,3047,1008
2132,identification,16,1279,2560,1886
2133,identification,16,1313,1816,844
2134,identification,16,1346,1941,795
2135,identification,16,1379,2577,1605
2136,identification,16,1412,142,398
2137,identification,16,1446,2455,506
2138,identification,16,1479,1178,749
2139,identification,16,1515,241,1791
2140,identification,16,1546,3025,358
2141,identification,16,1579,317,2104
2142,identification,16,1615,1509,1946
2143,identification,16,1646,1407,405
2144,identification,16,1679,2441,1660
2145,identification,16,1713,3819,1128
2146,identification,16,1746,1207,1452
2147,identification,16,1779,3531,1855
2148,identification,16,1813,707,1890
2149,identification,16,1846,2304,533
2150,identification,16,1880,130,432
2151,identification,16,1914,3421,592
2152,identification,16,1946,1453,169
2153,identification,16,1980,63,2097
2154,identification,16,2013,3397,516
2155,identification,16,2046,727,1355
2156,identification,16,2081,2178,38
2157,identification,16,2113,2342,1787
2158,identification,16,2147,1847,350
2159,identification,16,2180,1434,547
2160,identification,16,2214,828,1958
2161,identification,16,2247,1685,476
2162,identification,16,2281,2366,1188
2163,identification,16,2315,3181,1831
2164,identification,16,2347,2921,790
2165,identification,16,2397,1673,1878
2166,identification,16,2447,70,1483
2167,identification,16,2480,347,301
2168,identification,16,2514,87,1547
2169,identification,16,2546,1544,939
2170,identification,16,2580,854,478
2171,identification,16,2614,3443,721
2172,identification,16,2647,2352,1265
2173,identification,16,2680,658,735
2174,identification,16,2714,1514,867
2175,identification,16,2748,3604,2003
2176,identification,16,2798,557,1479
2177,identification,16,2847,3621,608
2178,identification,16,2880,139,38
2179,identification,16,2914,636,1382
2180,identification,16,2948,1203,1161
2181,identification,16,2980,2256,364
2182,identification,16,3014,3417,1354
2183,identification,16,3049,3080,1359
2184,identification,16,3081,3130,1632
2185,identification,16,3114,1675,48
2186,identification,16,3148,2300,90
2187,identification,16,3181,282,994
2188,identification,16,3214,2864,1729
2189,identification,16,3248,1998,619
2190,identification,16,3281,24,239
2191,identification,16,3314,1970,1912
2192,identification,16,3348,937,59
2193,identification,16,3381,2878,1262
2194,identification,16,3414,2422,1850
2195,identification,16,3448,2733,1324
2196,identification,16,3481,389,600
2197,identification,16,3515,3757,1680
2198,identification,16,3550,1720,1827
2199,identification,16,3614,2992,1946
2200,identification,16,3648,1158,875
2201,identification,16,3681,3088,123
2202,identification,16,3715,908,1655
2203,identification,16,3748,1815,677
2204,identification,16,3781,1407,1534
2205,identification,16,3815,2032,1916
2206,identification,16,3848,3290,892
2207,identification,16,3882,21,1973
2208,identification,16,3915,2893,744
2209,identification,16,3966,190,1814
2210,identification,16,4015,3630,2073
2211,identification,16,4048,3352,1726
2212,identification,16,4082,678,2037
2213,identification,16,4115,2913,177
2214,identification,16,4148,183,1716
2215,identification,16,4182,2390,1476
2216,identification,16,4216,450,1850
2217,identification,16,4249,3221,1141
2218,identification,16,4283,784,1678
2219,identification,16,4316,3073,1745
2220,identification,16,4349,2820,1862
2221,identification,16,4382,580,288
2222,identification,16,4416,2745,1314
2223,identification,16,4449,538,2023
2224,identification,16,4483,3288,945
2225,identification,16,4517,3745,1216
2226,identification,16,4549,542,986
2227,identification,16,4582,3237,406
2228,identification,16,4616,742,1509
2229,identification,16,4651,1292,1398
2230,identification,17,0,3146,1913
2231,identification,17,0,2017,650
2232,identification,17,16,1056,795
2233,identification,17,50,618,1776
2234,identification,17,83,2765,1781
2235,identification,17,133,1351,973
2236,identification,17,183,3297,1327
2237,identification,17,216,641,1225
2238,identification,17,251,2306,1470
2239,identification,17,284,2825,1400
2240,identification,17,316,51,451
2241,identification,17,350,431,1009
2242,identification,17,383,458,1981
2243,identification,17,417,3327,1892
2244,identification,17,450,1607,556
2245,identification,17,484,2707,1418
2246,identification,17,517,1066,1
2247,identification,17,550,260,95
2248,identification,17,583,3184,759
2249,identification,17,617,732,1900
2250,identification,17,650,316,1280
2251,identification,17,683,1740,1383
2252,identification,17,717,1911,91
2253,identification,17,750,1526,1755
2254,identification,17,784,2277,1777
2255,identification,17,817,1069,1829
2256,identification,17,851,484,1559
2257,identification,17,900,1686,707
2258,identification,17,950,2030,449
2259,identification,17,983,3706,1441
2260,identification,17,1017,639,260
2261,identification,17,1051,493,322
2262,identification,17,1084,468,1463
2263,identification,17,1117,767,897
2264,identification,17,1151,3229,1323
2265,identification,17,1184,1564,1003
2266,identification,17,1217,2076,1451
2267,identification,17,1251,1017,465
2268,identification,17,1302,1265,1088
2269,identification,17,1351,2686,599
2270,identification,17,1384,1454,1471
2271,identification,17,1417,143,658
2272,identification,17,1451,2440,776
2273,identification,17,1484,2876,927
2274,identification,17,1518,318,242
2275,identification,17,1551,3509,409
2276,identification,17,1584,1529,1031
2277,identification,17,1618,1788,804
2278,identification,17,1651,2616,1269
2279,identification,17,1685,1291,819
2280,identification,17,1717,118,9
2281,identification,17,1751,49,151
2282,identification,17,1784,1689,1190
2283,identification,17,1818,2007,1320
2284,identification,17,1851,168,1070
2285,identification,17,1885,431,728
2286,identification,17,1919,2801,875
2287,identification,17,1951,3580,701
2288,identification,17,1984,2976,814
2289,identification,17,2018,3798,1357
2290,identification,17,2068,2736,1094
2291,identification,17,2118,3220,1943
2292,identification,17,2151,3213,1299
2293,identification,17,2185,3810,375
2294,identification,17,2218,2772,117
2295,identification,17,2252,3397,1281
2296,identification,17,2285,1590,734
2297,identification,17,2318,839,664
2298,identification,17,2352,2571,1510
2299,identification,17,2386,3297,711
2300,identification,17,2419,3468,1050
2301,identification,17,2468,504,1861
2302,identification,17,2518,1001,1000
2303,identification,17,2552,46,1785
2304,identification,17,2585,3018,1799
2305,identification,17,2618,3557,882
2306,identification,17,2652,2246,1229
2307,identification,17,2685,2526,1314
2308,identification,17,2719,334,1404
2309,identification,17,2752,3735,1774
2310,identification,17,2786,2467,2085
2311,identification,17,2819,1983,1103
2312,identification,17,2869,3715,1788
2313,identification,17,2919,1533,42
2314,identification,17,2952,1514,1451
2315,identification,17,2986,3268,421
2316,identification,17,3019,2090,396
2317,identification,17,3052,1269,433
2318,identification,17,3086,2946,14
2319,identification,17,3119,3191,1395
2320,identification,17,3152,1742,1760
2321,identification,17,3186,93,1300
2322,identification,17,3236,2876,1336
2323,identification,17,3286,3366,340
2324,identification,17,3319,114,1285
2325,identification,17,3353,893,152
2326,identification,17,3386,316,1700
2327,identification,17,3420,885,1536
2328,identification,17,3453,2250,1129
2329,identification,17,3486,791,875
2330,identification,17,3520,1610,1177
2331,identification,17,3553,815,326
2332,identification,17,3587,1937,874
2333,identification,17,3637,3562,299
2334,identification,17,3687,308,1354
2335,identification,17,3720,347,467
2336,identification,17,3753,1354,1972
2337,identification,17,3786,759,244
2338,identification,17,3820,3250,304
2339,identification,17,3853,843,781
2340,identification,17,3887,466,644
2341,identification,17,3920,237,552
2342,identification,17,3954,2192,121
2343,identification,17,4003,474,2131
2344,identification,17,4037,3638,315
2345,identification,17,4087,22,1717
2346,identification,17,4120,1820,756
2347,identification,17,4153,2356,1867
2348,identification,17,4187,775,971
2349,identification,17,4220,854,636
2350,identification,17,4253,1672,488
2351,identification,17,4287,1920,906
2352,identification,17,4320,3350,483
2353,identification,17,4354,462,127
2354,identification,17,4404,3144,363
2355,identification,17,4437,3511,1088
2356,identification,17,4487,2918,422
2357,identification,17,4520,1177,1305
2358,identification,17,4554,2150,653
2359,identification,17,4587,54,802
2360,identification,17,4621,885,334
2361,identification,17,4654,2879,1850
2362,identification,18,0,3462,1842
2363,identification,18,0,516,1116
2364,identification,18,20,273,521
2365,identification,18,53,3743,1689
2366,identification,18,87,2325,113
2367,identification,18,121,2176,1646
2368,identification,18,171,3273,351
2369,identification,18,204,2201,1710
2370,identification,18,254,3410,1077
2371,identification,18,287,1963,399
2372,identification,18,322,3607,647
2373,identification,18,354,831,1437
2374,identification,18,387,2553,291
2375,identification,18,420,2831,771
2376,identification,18,453,3440,902
2377,identification,18,488,1885,573
2378,identification,18,521,1281,1784
2379,identification,18,571,602,1259
2380,identification,18,620,959,511
2381,identification,18,654,1469,509
2382,identification,18,687,2796,1579
2383,identification,18,720,856,701
2384,identification,18,754,3686,1168
2385,identification,18,787,2561,1750
2386,identification,18,821,2400,1284
2387,identification,18,854,3060,1468
2388,identification,18,888,2001,1817
2389,identification,18,921,1241,1220
2390,identification,18,971,1152,611
2391,identification,18,1020,993,2137
2392,identification,18,1054,203,706
2393,identification,18,1088,2499,1652
2394,identification,18,1121,3105,38
