,module,trial,timestamp,x,y
1558,identification,11,4328,305,53
1559,identification,11,4378,1295,156
1560,identification,11,4411,3159,201
1561,identification,11,4461,3097,286
1562,identification,11,4494,337,809
1563,identification,11,4528,2623,960
1564,identification,12,0,2497,516
1565,identification,12,0,33,1039
1566,identification,12,28,280,785
1567,identification,12,61,1790,334
1568,identification,12,94,1664,341
1569,identification,12,128,1793,275
1570,identification,12,178,729,1065
1571,identification,12,227,1996,432
1572,identification,12,260,3231,929
1573,identification,12,294,544,816
1574,identification,12,328,2244,810
1575,identification,12,361,1058,91
1576,identification,12,395,3165,839
1577,identification,12,428,3628,321
1578,identification,12,462,373,1009
1579,identification,12,495,1423,1050
1580,identification,12,528,3267,868
1581,identification,12,578,3051,206
1582,identification,12,628,695,244
1583,identification,12,662,1567,295
1584,identification,12,695,1291,454
1585,identification,12,728,3256,639
1586,identification,12,761,1011,308
1587,identification,12,796,3358,382
1588,identification,12,829,2147,180
1589,identification,12,862,1651,44
1590,identification,12,912,3518,722
1591,identification,12,945,2212,926
1592,identification,12,978,3504,705
1593,identification,12,1028,2735,557
1594,identification,12,1062,108,450
1595,identification,12,1095,1327,888
1596,identification,12,1129,2792,1070
1597,identification,12,1163,2680,944
1598,identification,12,1196,880,1056
1599,identification,12,1229,170,906
1600,identification,12,1262,1553,746
1601,identification,12,1296,623,822
1602,identification,12,1345,1420,470
1603,identification,12,1395,3808,825
1604,identification,12,1429,2582,544
1605,identification,12,1462,1246,661
1606,identification,12,1496,2828,542
1607,identification,12,1529,3028,188
1608,identification,12,1562,3481,944
1609,identification,12,1595,3044,840
1610,identification,12,1629,898,1079
1611,identification,12,1662,1326,119
1612,identification,12,1713,2448,975
1613,identification,12,1746,2208,357
1614,identification,12,1798,2949,160
1615,identification,12,1829,2753,890
1616,identification,12,1863,713,484
1617,identification,12,1896,2153,859
1618,identification,12,1930,503,433
1619,identification,12,1962,749,221
1620,identification,12,1996,370,711
1621,identification,12,2030,2088,168
1622,identification,12,2063,3247,114
1623,identification,12,2113,1798,257
1624,identification,12,2146,1220,173
1625,identification,12,2197,2297,271
1626,identification,12,2230,770,260
1627,identification,12,2263,3694,789
1628,identification,12,2296,3711,913
1629,identification,12,2330,2025,971
1630,identification,12,2363,3648,925
1631,identification,12,2397,638,369
1632,identification,12,2430,894,389
1633,identification,12,2463,2575,712
1634,identification,12,2513,53,1024
1635,identification,12,2563,1152,19
1636,identification,12,2597,950,335
1637,identification,12,2630,834,912
1638,identification,12,2663,2281,238
1639,identification,12,2697,329,950
1640,identification,12,2730,2551,1068
1641,identification,12,2764,3107,1064
1642,identification,12,2797,97,152
1643,identification,12,2831,1899,968
1644,identification,12,2864,2219,543
1645,identification,12,2914,3309,877
1646,identification,12,2964,1123,294
1647,identification,12,2997,2763,141
1648,identification,12,3030,1585,166
1649,identification,12,3063,2429,895
1650,identification,12,3097,2585,578
1651,identification,12,3130,689,756
1652,identification,12,3164,2972,649
1653,identification,12,3197,1372,133
1654,identification,12,3231,800,3
1655,identification,12,3280,322,912
1656,identification,12,3314,1861,301
1657,identification,12,3366,891,958
1658,identification,12,3431,2590,613
1659,identification,12,3465,1599,609
1660,identification,12,3499,637,823
1661,identification,12,3531,1132,52
1662,identification,12,3565,2453,118
1663,identification,12,3598,833,427
1664,identification,12,3631,3708,689
1665,identification,12,3681,3430,904
1666,identification,12,3731,1573,160
1667,identification,12,3764,2344,392
1668,identification,12,3798,637,807
1669,identification,12,3831,1242,250
1670,identification,12,3865,3249,1063
1671,identification,12,3898,3775,108
1672,identification,12,3932,1635,936
1673,identification,12,3965,765,613
1674,identification,12,3999,807,517
1675,identification,12,4031,3136,634
1676,identification,12,4081,3531,455
1677,identification,12,4132,2838,132
1678,identification,12,4165,205,18
1679,identification,12,4198,2287,805
1680,identification,12,4231,3491,96
1681,identification,12,4265,3117,93
1682,identification,12,4298,442,990
1683,identification,12,4331,190,228
1684,identification,12,4365,811,794
1685,identification,12,4399,1910,650
1686,identification,12,4448,89,122
1687,identification,12,4482,201,969
1688,identification,12,4532,1860,1002
1689,identification,12,4565,493,17
1690,identification,12,4598,1222,861
1691,identification,12,4632,2802,950
1692,identification,12,4665,3538,233
1693,identification,13,0,778,300
1694,identification,13,0,571,1044
1695,identification,13,31,1151,379
1696,identification,13,66,954,967
1697,identification,13,98,481,226
1698,identification,13,132,1010,851
1699,identification,13,165,1840,826
1700,identification,13,199,129,580
1701,identification,13,248,756,717
1702,identification,13,298,3077,869
1703,identification,13,331,1637,277
1704,identification,13,365,1228,1050
1705,identification,13,399,3251,247
1706,identification,13,432,2130,461
1707,identification,13,465,827,445
1708,identification,13,499,1138,475
1709,identification,13,532,3044,1006
1710,identification,13,566,3389,440
1711,identification,13,615,1180,625
1712,identification,13,648,3527,102
1713,identification,13,699,1713,409
1714,identification,13,732,2287,223
1715,identification,13,765,339,821
1716,identification,13,799,231,648
1717,identification,13,833,1711,851
1718,identification,13,866,2571,30
1719,identification,13,899,930,170
1720,identification,13,932,348,554
1721,identification,13,966,142,252
1722,identification,13,1015,1280,809
1723,identification,13,1066,3804,875
1724,identification,13,1099,1075,985
1725,identification,13,1133,1408,191
1726,identification,13,1166,2237,215
1727,identification,13,1199,3703,849
1728,identification,13,1233,1649,941
1729,identification,13,1266,3520,629
1730,identification,13,1300,1508,149
1731,identification,13,1333,1855,251
1732,identification,13,1366,228,412
1733,identification,13,1416,2750,75
1734,identification,13,1466,274,970
1735,identification,13,1499,2488,628
1736,identification,13,1533,3278,933
1737,identification,13,1566,2870,658
1738,identification,13,1600,3440,641
1739,identification,13,1633,3375,1074
1740,identification,13,1667,3768,548
1741,identification,13,1700,3460,215
1742,identification,13,1733,1272,825
1743,identification,13,1767,2761,1058
1744,identification,13,1833,3323,531
1745,identification,13,1867,252,378
1746,identification,13,1900,2535,888
1747,identification,13,1934,682,1028
1748,identification,13,1967,705,406
1749,identification,13,2000,2112,515
1750,identification,13,2034,3012,302
1751,identification,13,2067,821,909
1752,identification,13,2100,2605,221
1753,identification,13,2134,797,404
1754,identification,13,2167,2081,41
1755,identification,13,2234,2484,196
1756,identification,13,2267,90,668
1757,identification,13,2300,1146,486
1758,identification,13,2334,2597,839
1759,identification,13,2367,2410,484
1760,identification,13,2401,91,424
1761,identification,13,2434,1306,656
1762,identification,13,2467,331,599
1763,identification,13,2501,1342,567
1764,identification,13,2534,3738,155
1765,identification,13,2584,2819,519
1766,identification,13,2634,1438,697
1767,identification,13,2668,3711,400
1768,identification,13,2701,2027,1061
1769,identification,13,2734,3817,104
1770,identification,13,2768,3517,358
1771,identification,13,2801,2260,822
1772,identification,13,2835,1213,972
1773,identification,13,2868,3379,429
1774,identification,13,2901,3139,757
1775,identification,13,2934,1173,803
1776,identification,13,3002,3587,165
1777,identification,13,3034,3139,366
1778,identification,13,3068,257,129
1779,identification,13,3101,2938,242
1780,identification,13,3134,2020,271
1781,identification,13,3168,2539,925
1782,identification,13,3201,1689,581
1783,identification,13,3236,3504,623
1784,identification,13,3268,3140,808
1785,identification,13,3302,805,528
1786,identification,13,3354,1164,312
1787,identification,13,3401,987,824
1788,identification,13,3435,2967,689
1789,identification,13,3468,2651,23
1790,identification,13,3501,3122,490
1791,identification,13,3536,3491,832
1792,identification,13,3568,3325,750
1793,identification,13,3603,1854,580
1794,identification,13,3636,2,975
1795,identification,13,3669,57,308
1796,identification,13,3702,3503,168
1797,identification,13,3752,3561,437
1798,identification,13,3804,196,189
1799,identification,13,3835,90,1006
1800,identification,13,3869,95,325
1801,identification,13,3902,2215,487
1802,identification,13,3935,1508,280
1803,identification,13,3969,3280,689
1804,identification,13,4002,1136,883
1805,identification,13,4036,1959,102
1806,identification,13,4070,3359,218
1807,identification,13,4102,1037,383
1808,identification,13,4169,2819,1050
1809,identification,13,4202,2538,506
1810,identification,13,4236,1409,521
1811,identification,13,4269,645,441
1812,identification,13,4302,1995,93
1813,identification,13,4336,2685,1018
1814,identification,13,4370,3319,731
1815,identification,13,4403,2500,383
1816,identification,13,4436,1127,713
1817,identification,13,4470,3019,79
1818,identification,13,4503,348,286
1819,identification,13,4569,3772,956
1820,identification,13,4603,1755,653
1821,identification,13,4636,814,1006
1822,identification,13,4669,2096,928
1823,identification,14,0,1119,941
1824,identification,14,3,3406,227
1825,identification,14,36,2224,375
1826,identification,14,69,2987,317
1827,identification,14,104,687,537
1828,identification,14,137,3693,426
1829,identification,14,170,1941,376
1830,identification,14,204,3787,72
1831,identification,14,237,3497,366
1832,identification,14,271,2857,502
1833,identification,14,337,44,810
1834,identification,14,370,3416,162
1835,identification,14,403,3824,662
1836,identification,14,437,745,582
1837,identification,14,470,3717,504
1838,identification,14,503,2791,39
1839,identification,14,537,769,596
1840,identification,14,570,3433,371
1841,identification,14,604,1565,225
1842,identification,14,638,2300,562
1843,identification,14,687,1271,893
1844,identification,14,738,3478,949
1845,identification,14,773,986,601
1846,identification,14,804,963,915
1847,identification,14,837,176,597
1848,identification,14,871,44,783
1849,identification,14,904,442,482
1850,identification,14,938,2327,80
1851,identification,14,971,1707,1039
1852,identification,14,1005,235,1066
1853,identification,14,1038,1136,158
1854,identification,14,1088,884,910
1855,identification,14,1138,2692,924
1856,identification,14,1171,339,593
1857,identification,14,1204,1666,728
1858,identification,14,1238,2553,740
1859,identification,14,1271,1121,143
1860,identification,14,1304,3798,464
1861,identification,14,1338,1594,138
1862,identification,14,1371,2872,201
1863,identification,14,1405,2878,923
1864,identification,14,1438,1238,20
1865,identification,14,1504,406,703
1866,identification,14,1538,2310,611
1867,identification,14,1571,1949,118
1868,identification,14,1605,1601,276
1869,identification,14,1638,789,831
1870,identification,14,1672,407,301
1871,identification,14,1705,1278,230
1872,identification,14,1738,2641,768
1873,identification,14,1772,34,22
1874,identification,14,1805,2817,697
1875,identification,14,1839,296,688
1876,identification,14,1905,3205,398
1877,identification,14,1938,36,305
1878,identification,14,1972,2830,292
1879,identification,14,2007,77,928
1880,identification,14,2072,1975,550
1881,identification,14,2105,2993,376
1882,identification,14,2139,1247,612
1883,identification,14,2172,3028,781
1884,identification,14,2205,2369,594
1885,identification,14,2255,134,308
1886,identification,14,2305,2121,1074
1887,identification,14,2339,1580,641
1888,identification,14,2372,2895,986
1889,identification,14,2405,2347,519
1890,identification,14,2439,2163,540
1891,identification,14,2472,2450,253
1892,identification,14,2506,1965,732
1893,identification,14,2539,1708,396
1894,identification,14,2572,2087,1037
1895,identification,14,2606,1587,435
1896,identification,14,2639,649,200
1897,identification,14,2672,2902,207
1898,identification,14,2707,2134,715
1899,identification,14,2739,622,796
1900,identification,14,2772,3775,369
1901,identification,14,2806,2883,896
1902,identification,14,2839,2109,1039
1903,identification,14,2873,3534,1037
1904,identification,14,2906,2948,533
1905,identification,14,2940,2601,1068
1906,identification,14,2973,1109,41
1907,identification,14,3023,1065,951
1908,identification,14,3073,1794,697
1909,identification,14,3106,477,397
1910,identification,14,3140,1604,215
1911,identification,14,3173,546,1006
1912,identification,14,3206,3581,922
1913,identification,14,3240,3839,569
1914,identification,14,3273,292,980
1915,identification,14,3306,367,492
1916,identification,14,3340,1692,966
1917,identification,14,3374,98,278
1918,identification,14,3407,1744,399
1919,identification,14,3473,2,330
1920,identification,14,3507,1284,829
1921,identification,14,3540,98,926
1922,identification,14,3573,1003,961
1923,identification,14,3607,861,161
1924,identification,14,3640,2840,652
1925,identification,14,3674,3470,466
1926,identification,14,3707,2920,214
1927,identification,14,3741,798,568
1928,identification,14,3774,728,193
1929,identification,14,3840,1240,1016
1930,identification,14,3874,984,205
1931,identification,14,3907,1737,426
1932,identification,14,3940,1108,792
1933,identification,14,3974,2281,833
1934,identification,14,4007,1958,165
1935,identification,14,4041,510,822
1936,identification,14,4074,1564,1001
1937,identification,14,4108,3485,656
1938,identification,14,4141,853,399
1939,identification,14,4174,340,714
1940,identification,14,4240,1497,679
1941,identification,14,4274,3648,124
1942,identification,14,4307,2788,497
1943,identification,14,4341,1266,245
1944,identification,14,4374,79,697
1945,identification,14,4407,648,431
1946,identification,14,4440,3203,321
1947,identification,14,4474,3249,195
1948,identification,14,4508,2795,48
1949,identification,14,4541,2364,912
1950,identification,14,4574,794,69
1951,identification,14,4607,43,59
1952,identification,14,4641,1418,882
1953,identification,14,4674,1252,2
1954,identification,15,0,1972,785
1955,identification,15,0,599,214
1956,identification,15,7,2278,979
1957,identification,15,41,3428,926
1958,identification,15,74,3357,63
1959,identification,15,107,1283,120
1960,identification,15,141,440,473
1961,identification,15,174,3558,194
1962,identification,15,208,2556,62
1963,identification,15,241,3266,882
1964,identification,15,275,378,905
1965,identification,15,308,1399,354
1966,identification,15,341,2172,389
1967,identification,15,407,1752,184
1968,identification,15,441,2218,740
1969,identification,15,474,2535,871
1970,identification,15,508,3175,185
1971,identification,15,541,1712,650
1972,identification,15,574,874,296
1973,identification,15,608,2255,489
1974,identification,15,642,1257,735
1975,identification,15,675,2655,109
1976,identification,15,708,2671,711
1977,identification,15,741,1484,885
1978,identification,15,774,2925,546
1979,identification,15,808,3110,879
1980,identification,15,841,3500,53
1981,identification,15,875,1301,222
1982,identification,15,908,2668,719
1983,identification,15,942,1374,568
1984,identification,15,975,1754,911
1985,identification,15,1008,1243,255
1986,identification,15,1042,3834,994
1987,identification,15,1075,847,55
1988,identification,15,1109,1272,199
1989,identification,15,1142,408,306
1990,identification,15,1175,1859,966
1991,identification,15,1208,1457,63
1992,identification,15,1242,1863,543
1993,identification,15,1275,1406,301
1994,identification,15,1308,2753,247
1995,identification,15,1342,399,483
1996,identification,15,1375,1497,926
1997,identification,15,1409,797,1041
1998,identification,15,1442,1203,888
1999,identification,15,1475,2129,253
2000,identification,15,1508,40,393
2001,identification,15,1575,1289,824
2002,identification,15,1608,1063,213
2003,identification,15,1642,1302,635
2004,identification,15,1675,919,44
2005,identification,15,1709,2903,529
2006,identification,15,1744,1239,1029
2007,identification,15,1809,3727,496
2008,identification,15,1844,1356,204
2009,identification,15,1876,164,540
2010,identification,15,1910,1670,60
2011,identification,15,1942,1364,226
2012,identification,15,1976,865,847
2013,identification,15,2009,3268,894
2014,identification,15,2042,1539,464
2015,identification,15,2076,468,434
2016,identification,15,2109,1082,718
2017,identification,15,2143,779,1012
2018,identification,15,2176,30,911
2019,identification,15,2210,2790,873
2020,identification,15,2243,288,110
2021,identification,15,2276,3616,971
2022,identification,15,2310,2390,35
2023,identification,15,2342,2607,153
2024,identification,15,2376,1837,902
2025,identification,15,2409,1086,753
2026,identification,15,2443,2473,354
2027,identification,15,2476,1432,621
2028,identification,15,2510,1216,475
2029,identification,15,2543,1922,510
2030,identification,15,2576,3767,202
2031,identification,15,2609,1001,907
2032,identification,15,2643,1311,21
2033,identification,15,2676,1787,18
2034,identification,15,2710,1997,302
2035,identification,15,2743,1645,179
2036,identification,15,2776,1168,304
2037,identification,15,2810,3379,753
2038,identification,15,2843,2352,1033
2039,identification,15,2877,3445,551
2040,identification,15,2910,3783,644
2041,identification,15,2943,215,652
2042,identification,15,2977,642,613
2043,identification,15,3011,3599,102
2044,identification,15,3043,1497,610
2045,identification,15,3077,3730,420
2046,identification,15,3110,2122,430
2047,identification,15,3143,2888,238
2048,identification,15,3177,2819,155
2049,identification,15,3210,3238,141
2050,identification,15,3243,603,82
2051,identification,15,3277,2133,729
2052,identification,15,3311,1664,695
2053,identification,15,3344,575,925
2054,identification,15,3378,1932,671
2055,identification,15,3411,677,765
2056,identification,15,3444,1611,592
2057,identification,15,3477,776,648
2058,identification,15,3510,3440,957
2059,identification,15,3544,3009,377
2060,identification,15,3578,1230,1001
2061,identification,15,3611,1232,484
2062,identification,15,3644,1277,549
2063,identification,15,3677,3353,60
2064,identification,15,3710,3248,84
2065,identification,15,3744,3458,254
2066,identification,15,3778,3218,1017
2067,identification,15,3811,704,309
2068,identification,15,3845,322,758
2069,identification,15,3878,1963,287
2070,identification,15,3912,1889,238
2071,identification,15,3946,209,834
2072,identification,15,3979,1046,698
2073,identification,15,4011,433,368
2074,identification,15,4044,1525,520
2075,identification,15,4078,3749,344
2076,identification,15,4111,2957,416
2077,identification,15,4145,1854,558
2078,identification,15,4178,3247,955
2079,identification,15,4212,3014,469
2080,identification,15,4245,1658,92
2081,identification,15,4278,2650,316
2082,identification,15,4311,3836,1013
2083,identification,15,4345,103,578
2084,identification,15,4378,3031,238
2085,identification,15,4411,3817,797
2086,identification,15,4445,1258,94
2087,identification,15,4478,3397,1045
2088,identification,15,4512,1252,1020
2089,identification,15,4546,2500,893
2090,identification,15,4579,1275,248
2091,identification,15,4612,1385,174
2092,identification,15,4645,3000,30
2093,identification,16,0,1372,365
2094,identification,16,0,2000,706
2095,identification,16,13,2642,804
2096,identification,16,45,768,830
2097,identification,16,79,2939,1038
2098,identification,16,111,438,1005
2099,identification,16,144,708,259
2100,identification,16,178,3390,172
2101,identification,16,211,1269,836
2102,identification,16,245,2333,667
2103,identification,16,278,2171,880
2104,identification,16,311,1404,883
2105,identification,16,345,3514,1020
2106,identification,16,378,3079,1067
2107,identification,16,412,1347,918
2108,identification,16,444,3829,804
2109,identification,16,478,107,429
2110,identification,16,511,3763,601
2111,identification,16,544,1922,264
2112,identification,16,578,3576,6
2113,identification,16,612,19,240
2114,identification,16,645,1090,667
2115,identification,16,678,343,63
2116,identification,16,712,2397,539
2117,identification,16,746,2983,356
2118,identification,16,779,2430,230
2119,identification,16,812,2880,941
2120,identification,16,845,2357,564
2121,identification,16,879,535,794
2122,identification,16,912,886,677
2123,identification,16,946,3000,69
2124,identification,16,979,3143,817
2125,identification,16,1012,169,186
2126,identification,16,1047,3698,81
2127,identification,16,1079,3192,1058
2128,identification,16,1112,647,990
2129,identification,16,1146,1247,594
2130,identification,16,1179,3182,794
2131,identification,16,1230,1108,436
2132,identification,16,1279,1805,841
2133,identification,16,1313,549,379
2134,identification,16,1346,520,652
2135,identification,16,1379,2375,754
2136,identification,16,1412,1017,331
2137,identification,16,1446,1102,936
2138,identification,16,1479,2186,901
2139,identification,16,1515,1855,312
2140,identification,16,1546,2449,1009
2141,identification,16,1579,3224,222
2142,identification,16,1615,2757,1072
2143,identification,16,1646,1438,987
2144,identification,16,1679,1137,321
2145,identification,16,1713,933,592
2146,identification,16,1746,456,1067
2147,identification,16,1779,2663,564
2148,identification,16,1813,853,527
2149,identification,16,1846,3387,893
2150,identification,16,1880,209,414
2151,identification,16,1914,1328,453
2152,identification,16,1946,2993,573
2153,identification,16,1980,2206,194
2154,identification,16,2013,3681,687
2155,identification,16,2046,2333,114
2156,identification,16,2081,1085,1026
2157,identification,16,2113,2902,473
2158,identification,16,2147,2862,925
2159,identification,16,2180,117,901
2160,identification,16,2214,2895,308
2161,identification,16,2247,687,136
2162,identification,16,2281,2091,893
2163,identification,16,2315,3605,860
2164,identification,16,2347,834,547
2165,identification,16,2397,923,983
2166,identification,16,2447,553,796
2167,identification,16,2480,3266,116
2168,identification,16,2514,3315,896
2169,identification,16,2546,1131,180
2170,identification,16,2580,573,1011
2171,identification,16,2614,3739,688
2172,identification,16,2647,512,135
2173,identification,16,2680,2421,424
2174,identification,16,2714,2297,507
2175,identification,16,2748,2300,61
2176,identification,16,2798,2801,773
2177,identification,16,2847,2820,243
2178,identification,16,2880,3196,982
2179,identification,16,2914,644,227
2180,identification,16,2948,88,228
2181,identification,16,2980,934,684
2182,identification,16,3014,2159,111
2183,identification,16,3049,207,341
2184,identification,16,3081,3209,3
2185,identification,16,3114,3249,997
2186,identification,16,3148,1486,707
2187,identification,16,3181,3541,383
2188,identification,16,3214,918,6
2189,identification,16,3248,2935,1020
2190,identification,16,3281,3498,3
2191,identification,16,3314,2586,859
2192,identification,16,3348,3309,153
2193,identification,16,3381,3070,732
2194,identification,16,3414,2119,128
2195,identification,16,3448,1675,409
2196,identification,16,3481,1713,749
2197,identification,16,3515,2247,649
2198,identification,16,3550,521,752
2199,identification,16,3614,2319,634
2200,identification,16,3648,3124,355
2201,identification,16,3681,1599,190
2202,identification,16,3715,233,589
2203,identification,16,3748,1145,696
2204,identification,16,3781,3692,397
2205,identification,16,3815,1268,569
2206,identification,16,3848,2290,948
2207,identification,16,3882,1911,665
2208,identification,16,3915,1563,70
2209,identification,16,3966,1275,1020
2210,identification,16,4015,3498,1020
2211,identification,16,4048,1867,1034
2212,identification,16,4082,3707,223
2213,identification,16,4115,1406,907
2214,identification,16,4148,318,411
2215,identification,16,4182,1340,512
2216,identification,16,4216,3823,848
2217,identification,16,4249,84,494
2218,identification,16,4283,98,902
2219,identification,16,4316,2988,930
2220,identification,16,4349,866,160
2221,identification,16,4382,420,337
2222,identification,16,4416,2869,819
2223,identification,16,4449,3722,286
2224,identification,16,4483,1701,450
2225,identification,16,4517,331,11
2226,identification,16,4549,749,919
2227,identification,16,4582,2012,139
2228,identification,16,4616,3449,524
2229,identification,16,4651,1958,89
2230,identification,17,0,1529,383
2231,identification,17,0,86,309
2232,identification,17,16,2328,952
2233,identification,17,50,3813,524
2234,identification,17,83,2686,36
2235,identification,17,133,151,32
2236,identification,17,183,3011,1021
2237,identification,17,216,253,335
2238,identification,17,251,3586,321
2239,identification,17,284,1840,649
2240,identification,17,316,2671,625
2241,identification,17,350,1525,391
2242,identification,17,383,1929,603
2243,identification,17,417,2092,685
2244,identification,17,450,1668,595
2245,identification,17,484,2800,870
2246,identification,17,517,2955,37
2247,identification,17,550,3109,954
2248,identification,17,583,3271,894
2249,identification,17,617,2197,1040
2250,identification,17,650,683,156
2251,identification,17,683,1938,211
2252,identification,17,717,492,925
2253,identification,17,750,2773,351
2254,identification,17,784,3780,204
2255,identification,17,817,2094,780
2256,identification,17,851,601,6
2257,identification,17,900,528,311
2258,identification,17,950,694,695
2259,identification,17,983,393,597
2260,identification,17,1017,1903,169
2261,identification,17,1051,3134,244
2262,identification,17,1084,1061,767
2263,identification,17,1117,63,545
2264,identification,17,1151,2158,834
2265,identification,17,1184,2983,859
2266,identification,17,1217,3793,4
2267,identification,17,1251,2757,1024
2268,identification,17,1302,923,464
2269,identification,17,1351,1793,279
2270,identification,17,1384,2501,260
2271,identification,17,1417,259,416
2272,identification,17,1451,9,1059
2273,identification,17,1484,1956,882
2274,identification,17,1518,1643,564
2275,identification,17,1551,684,561
2276,identification,17,1584,1914,892
2277,identification,17,1618,2095,22
2278,identification,17,1651,81,380
2279,identification,17,1685,2825,534
2280,identification,17,1717,3454,301
2281,identification,17,1751,3192,973
2282,identification,17,1784,3643,123
2283,identification,17,1818,3679,871
2284,identification,17,1851,347,202
2285,identification,17,1885,3446,576
2286,identification,17,1919,2560,596
2287,identification,17,1951,3009,682
2288,identification,17,1984,24,146
2289,identification,17,2018,3524,120
2290,identification,17,2068,3197,450
2291,identification,17,2118,3605,19
2292,identification,17,2151,526,956
2293,identification,17,2185,2352,549
2294,identification,17,2218,1894,348
2295,identification,17,2252,3288,848
2296,identification,17,2285,2921,329
2297,identification,17,2318,1901,308
2298,identification,17,2352,1505,576
2299,identification,17,2386,2935,89
2300,identification,17,2419,946,1025
2301,identification,17,2468,2500,162
2302,identification,17,2518,376,172
2303,identification,17,2552,361,678
2304,identification,17,2585,3691,65
2305,identification,17,2618,339,878
2306,identification,17,2652,512,148
2307,identification,17,2685,2389,350
2308,identification,17,2719,2492,941
2309,identification,17,2752,2113,962
2310,identification,17,2786,2636,454
2311,identification,17,2819,933,716
2312,identification,17,2869,1249,865
2313,identification,17,2919,1024,715
2314,identification,17,2952,361,914
2315,identification,17,2986,3677,649
2316,identification,17,3019,3118,469
2317,identification,17,3052,1931,172
2318,identification,17,3086,964,664
2319,identification,17,3119,3522,646
2320,identification,17,3152,1277,366
2321,identification,17,3186,3007,269
2322,identification,17,3236,2146,359
2323,identification,17,3286,2140,405
2324,identification,17,3319,1167,631
2325,identification,17,3353,2702,1014
2326,identification,17,3386,3318,248
2327,identification,17,3420,2351,786
2328,identification,17,3453,1667,1026
2329,identification,17,3486,963,1029
2330,identification,17,3520,107,783
2331,identification,17,3553,1118,680
2332,identification,17,3587,848,313
2333,identification,17,3637,1660,815
2334,identification,17,3687,510,998
2335,identification,17,3720,3023,350
2336,identification,17,3753,48,689
2337,identification,17,3786,1555,528
2338,identification,17,3820,22,418
2339,identification,17,3853,606,389
2340,identification,17,3887,250,754
2341,identification,17,3920,1366,126
2342,identification,17,3954,3401,153
2343,identification,17,4003,1071,1025
2344,identification,17,4037,3019,70
2345,identification,17,4087,2188,474
2346,identification,17,4120,2842,112
2347,identification,17,4153,2778,312
2348,identification,17,4187,406,329
2349,identification,17,4220,553,803
2350,identification,17,4253,2463,727
2351,identification,17,4287,2207,550
2352,identification,17,4320,3163,369
2353,identification,17,4354,3557,809
2354,identification,17,4404,1183,809
2355,identification,17,4437,3700,517
2356,identification,17,4487,1966,849
2357,identification,17,4520,158,801
2358,identification,17,4554,3658,356
2359,identification,17,4587,1899,930
2360,identification,17,4621,2880,1022
2361,identification,17,4654,1751,36
2362,identification,18,0,3505,285
2363,identification,18,0,2115,512
2364,identification,18,20,2386,292
2365,identification,18,53,992,237
2366,identification,18,87,1615,653
2367,identification,18,121,2168,249
2368,identification,18,171,1651,360
2369,identification,18,204,2423,893
2370,identification,18,254,3456,838
2371,identification,18,287,3229,858
2372,identification,18,322,770,694
2373,identification,18,354,1165,303
2374,identification,18,387,2636,305
2375,identification,18,420,3618,835
2376,identification,18,453,2112,690
2377,identification,18,488,1615,212
2378,identification,18,521,1269,1019
2379,identification,18,571,409,555
2380,identification,18,620,104,718
2381,identification,18,654,3374,572
2382,identification,18,687,1503,655
2383,identification,18,720,670,402
2384,identification,18,754,3210,197
2385,identification,18,787,2967,833
2386,identification,18,821,3779,77
2387,identification,18,854,2713,241
2388,identification,18,888,45,523
2389,identification,18,921,2648,860
2390,identification,18,971,2047,598
2391,identification,18,1020,161,295
2392,identification,18,1054,98,1007
2393,identification,18,1088,1014,1075
2394,identification,18,1121,1134,59
2395,identification,18,1154,517,587
2396,identification,18,1188,1722,106
2397,identification,18,1221,3241,114
2398,identification,18,1255,2504,7
2399,identification,18,1288,726,376
2400,identification,18,1339,641,297
2401,identification,18,1371,3313,820
2402,identification,18,1421,2967,603
2403,identification,18,1455,2577,761
2404,identification,18,1488,962,781
2405,identification,18,1521,1703,962
2406,identification,18,1555,1888,355
2407,identification,18,1589,1246,199
2408,identification,18,1622,1037,21
2409,identification,18,1655,3568,1065
2410,identification,18,1689,2242,899
2411,identification,18,1739,2947,1034
2412,identification,18,1773,2409,1071
2413,identification,18,1822,1886,470
2414,identification,18,1855,2027,756
2415,identification,18,1888,3374,218
2416,identification,18,1922,1241,585
2417,identification,18,1955,201,1000
2418,identification,18,1989,1338,1037
2419,identification,18,2023,3651,813
2420,identification,18,2056,363,473
2421,identification,18,2089,3821,388
2422,identification,18,2139,1922,979
2423,identification,18,2189,1672,112
2424,identification,18,2222,2999,449
2425,identification,18,2256,2604,907
2426,identification,18,2290,2342,110
2427,identification,18,2322,162,809
2428,identification,18,2356,1600,941
2429,identification,18,2389,741,366
2430,identification,18,2423,2467,282
2431,identification,18,2456,1949,122
2432,identification,18,2506,93,124
2433,identification,18,2540,3114,990
2434,identification,18,2589,1589,975
2435,identification,18,2622,1183,678
2436,identification,18,2656,2246,34
2437,identification,18,2690,3519,46
2438,identification,18,2723,553,478
2439,identification,18,2756,131,769
2440,identification,18,2789,696,645
2441,identification,18,2823,450,766
2442,identification,18,2857,2822,344
2443,identification,18,2908,3583,338
2444,identification,18,2939,2611,749
2445,identification,18,2989,898,389
2446,identification,18,3023,2582,304
2447,identification,18,3056,1065,219
2448,identification,18,3090,1767,38
2449,identification,18,3123,1986,149
2450,identification,18,3156,3008,580
2451,identification,18,3190,2207,111
2452,identification,18,3223,1426,757
2453,identification,18,3257,821,155
2454,identification,18,3307,3506,1017
